name,text
ImAFoolToWantYou,F2 C2 F1 F2 F2 A#1 F2 F2 A#1 A#0 F2 A#1 C2 C#2 D#2 G#2 G#2 D#3 C#2 G#2 G2 G2 C#2 C#2 C2 D2 E2 G2 F2 F2 C2 C2 F2 F#2 F2 F1 A#1 F2 A#1 F2 A#0 A#1 D#2 G#2 C2 C#2 G#2 G2 C2 F2 F2 F1 D#2 C2 A#1 C2 C#2 F2 A#1 D#2 F2 G2 A#2 G#2 G#3 D#3 C3 F2 C2 C3 A2 F2 C2 A#1 F2 A#2 F2 E2 D#2 D#3 A#2 G2 G#2 A#2 C3 D#3 G#3 D#3 C3 G#2 G2 C#2 C2 G2 C3 G2 C2 F2 C3 C3 F3 C3 C3 G#2 G#2 D#2 D#2 C#2 G#2 C#3 G#2 C#2 G2 C#2 C#2 C2 C2 G2 G2 F#2 F2 F2 C2 C2 F2 F#2 F2 F1 F2 A#1 F2 A#2 F2 A#1 F2 D#2 D#1 D#2 G#2 C#2 A#1 F2 A#0 G2 C2 C2 G2 F2 C2 G2 C2 C1 C2 F2 F3 C3 G#2 C2 F2 C3 C2 F2 F2 A#2 F1 F2 C#2 C#1 F1 A#1 F1 C2 C#2 F1 F2 F1 A#1 C#2 D#2 D#2 A#2 G#2 C2 C#2 F#2 G2 C#2 G#2 A#2 C#2 C#3 C#2 C2 G2 C3 G2 F#2 F2 G2 G#2 C3 F2 F2 E2 C2 F2 C3 C2 A#1 C#1 F1 G#1 C#1 A#1 C#1 C#2 D#2 F2 C#1 G#2 A#1 A#1 D2 D#2 G2 G#2 G#2 C2 G#1 C#2 G#2 G#1 G2 C#2 C2 C2 C3 G2 C2 F2 C3 F3 C3 B1 A#1 C2 C#2 F2 A#1 D#2 D#3 A#2 G2 G#2 D#2 A#2 C3 D#2 D#3 D#2 F2 F2 G2 A2 C3 A#1 A#0 C2 C#2 F2 A#1 D#2 D#3 A#2 G2 G#2 A#2 C3 D#3 G#3 D#3 C3 G#2 G2 C#3 A#2 G2 C2 G1 D2 D#2 G1 E2 C2 F2 C3 C2 G#2 C2 F2 C2 G2 C2 G#2 C3 C2 G#2 A#2 B2 D#3 C#3 C#2 F2 G#2 G2 C#2 C#3 A#2 G2 C#2 C2 G2 C3 G2 F#2 F2 F1 G2 G#2 C3 F2 F2 F1 F2 F2 C3 A#1 A#2 F2 F1 D#2 E2 F1 F2 D#2 F1 C#2 C2 F1 A#1 A#1 D2 D#2 A#2 G#2 G#2 D#3 C#3 C#3 G#2 A#1 C2 C#2 F2 A#1 G2 G1 C#2 C2 C2 F2 C2 G2 G#2 C2 C3 C2 G2 G2 C#3 C2 C1 C2 F2 C2 F2 F2 A#0 A#1 A#0 F2 A#1 A#2 F2 B1 A#1 D#2 A#2 G#2 C#2 G2 C#3 G2 C2 G2 F2 C2 F2 E2 F2 A#1 F2 F2 A#2 F2 F2 A#1 D#2 G2 G#2 C#2 F#2 G2 G2 C#3 C2 F2 C3 A#1 F2 C#2 A#1 D#2 A#2 G2 D#2 G#2 G#2 A#2 C3 D#3 F2 F3 C3 A2 A#1 F1 C2 C#2 F1 C#2 D#2 F2 G2 A#2 G#2 A2 A#2 B2 C3 C#3 D3 D#3 G2 G2 C#2 C#2 C2 G2 F#2 F2 C3 F3 C3 G#2 D#2 D2 C#2 G#2 C#2 G2 C#3 C2 G2 F#2 F2 C3 F2 F2 F1 F2 A#1 F2 F2 A#2 A#2 F2 C#2 A#1 A#1 F2 D#2 D#2 A#2 G#2 C#2 A#1 F2 G#2 G2 G1 G2 C2 F2 C2 G#2 G2 C2 F2 F2 G#2 A#2 B2 C3 C2 F2
SevenDays,E4 F4 E4 D4 C4 C4 E4 C4
ABC,G#4 G#4 G#4 G#4 A4 B4 G#4 G#4 G#4 G#4 A4 B4 F#4 G#4 F#4 E4 F#4 G#4 F#4 E4 F#4 G#4 F#4 E4 F#4 G#4 G#4 G#4 G#4 A4 B4 G#4 G#4 G#4 G#4 A4 B4 F#4 G#4 F#4 E4 F#4 G#4 F#4 E4 F#4 G#4 F#4 E4 F#4 E4 E4 E4 E4 F#4 G4 A4 G4 F#4 E4 D4 E4 G4 G4 G4 G4 A4 A#4 C5 A#4 A4 G4 F4 G4 G#4 G#4 G#4 G#4 A4 B4 B4 E5 G#4 G#4 A4 F#4 F#4 G#4 E4 E4 F#4 D4 D4 E4 C#4 B3 G#4 G#4 G#4 G#4 A4 B4 B4 E5 G#4 G#4 A4 F#4 F#4 G#4 E4 E4 F#4 D4 D4 E4 C#4 B3 E4 E4 E4 E4 F#4 G4 A4 G4 F#4 E4 D4 E4 E4 E4 E4 E4 F#4 G4 A4 G4 F#4 E4 D4 A3 E4 E4 E4 E4 F#4 G4 A4 G4 F#4 E4 D4 E4 E4 E4 E4 E4 F#4 G4 A4 G4 F#4 E4 D4 A3 C#5 A4 C#5 E5 D5 A#4 D5 F5 E5 C5 E5 G5 F#5 C#5 A4 C#5 E5 D5 A#4 D5 F5 E5 C5 E5 G5 F#5 C#5 A4 C#5 E5 D5 A#4 D5 F5 E5 C5 E5 G5 F#5 C#5 A4 C#5 E5 D5 A#4 D5 F5 E5 C5 E5 G5 F#5 G#5 F#5 G#5 B5 G#5 F#5 E5 F#5 G#5 E4 E5
NewPhunk,G3 D3 B3 E2 E3 A3 C#4 B2 D3 B2 G3 C#4 D4 G#3 E3 E3 C#4 A3 B2 D3 D3 G3 B3 D3 G3 B3 E1 E3 C#4 A3 B1 D2 B1 E1 G3 D3 B3 E2 E3 A3 C#4 B2 D3 B2 G3 C#4 D4 G#3 E3 E3 C#4 A3 B2 D3 D3 G3 B3 D3 G3 B3 E1 E3 C#4 A3 B1 D2 B1 E2 G3 D3 B3 E2 E3 A3 C#4 B2 D3 B2 G3 C#4 D4 G#3 E3 E3 C#4 A3 B2 D3 D3 G3 B3 D3 G3 B3 E1 E3 C#4 A3 B1 D2 B1 E2 G3 D3 B3 E2 E3 A3 C#4 B2 D3 B2 G3 C#4 D4 G#3 E3 E3 C#4 A3 B2 D3 D3 G3 B3 D3 G3 B3 E1 E3 C#4 A3 B1 D2 B1 E1 G4 G#3 D4 A2 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 C4 G3 E4 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 G3 C4 E4 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 C4 G3 E4 E3 G3 C4 E4 A3 D4 F#4 A2 B2 F#3 C3 A3 A2 C3 F#3 A3 D3 C3 G3 B3 A2 B2 C3 F#3 A3 A2 C3 F#3 A3 D3 G3 B3 E3 F#3 C4 G3 E4 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 G3 C4 E4 E3 G3 C4 E4 A3 D4 F#4 A3 C4 E4 A3 C4 E4 C4 A3 E4 G3 B3 D4 C#4 D4 A3 E4 D4 A3 C#4 E4 D4 A3 C#4 E4 G#4 G#3 D4 G4 E2 G#3 G4 D4 B2 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 C4 G3 E4 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 G3 C4 E4 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 C4 G3 E4 E3 G3 C4 E4 A3 D4 F#4 A2 B2 F#3 C3 A3 A2 C3 F#3 A3 D3 C3 G3 B3 A2 B2 C3 F#3 A3 A2 C3 F#3 A3 D3 G3 B3 E3 F#3 C4 G3 E4 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 G3 C4 E4 E3 G3 C4 E4 A3 D4 F#4 A3 C4 E4 A3 C4 E4 C4 A3 E4 G3 B3 D4 C#4 D4 A3 E4 D4 A3 C#4 E4 D4 A3 C#4 E4 G#4 G#3 D4 G4 E3 G3 C4 E4 A3 D4 F#4 G#3 D3 G4 D4 E2 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 C4 G3 E4 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 G3 C4 E4 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 C4 G3 E4 E3 G3 C4 E4 A3 D4 F#4 A2 B2 F#3 C3 A3 A2 C3 F#3 A3 D3 C3 G3 B3 A2 B2 C3 F#3 A3 A2 C3 F#3 A3 D3 G3 B3 E3 F#3 C4 G3 E4 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 G3 C4 E4 E3 G3 C4 E4 A3 D4 F#4 A3 C4 E4 A3 C4 E4 C4 A3 E4 G3 B3 D4 C#4 D4 A3 E4 D4 A3 C#4 E4 D4 A3 C#4 E4 G#4 G#3 D4 G4 E3 G3 C4 E4 A3 D4 F#4 D3 G#3 E2 D4 G4 F#3 C4 A1 G3 C#4 F#3 C4 G3 C#4 A1 A1 A3 C#3 B1 A3 D3 C2 D#3 A3 C#2 E3 A3 F3 C3 A3 D2 D3 G3 B3 C3 F3 A3 D1 D3 B3 G3 A1 C2 A1 E4 C4 B4 A1 F#3 C4 G3 C#4 A1 F#3 C4 G3 C#4 A3 F2 C4 E4 G3 A2 D4 B3 C#4 A3 B2 D4 E4 E2 G#3 D4 G4 G4 A3 D4 C5 A2 D3 E2 G#3 G4 D4 C4 G3 E4 A3 D4 F#4 E3 A1 G3 E3 C4 F#4 G4 C#4 A3 A3 F#4 D4 E3 G3 G3 C4 E4 G3 C4 E4 A3 F#4 D4 E3 A2 G3 E3 A1 C4 G3 A1 E4 A3 D4 F#4 E3 G3 E3 C4 F#4 G4 C#4 A3 A3 F#4 D4 E3 G3 G3 C4 E4 G3 C4 E4 A2 A3 F#4 D4 E3 G3 E3 A1 C4 G3 E4 A1 A3 D4 F#4 E3 G3 E3 C4 F#4 G4 C#4 A3 A3 F#4 D4 E3 G3 G3 C4 E4 G3 C4 E4 A2 A3 F#4 D4 E3 G3 E3 A1 C4 G3 E4 A1 A3 D4 F#4 E3 G3 E3 C4 F#4 G4 C#4 A3 A3 F#4 D4 E3 G3 G3 C4 E4 A2 A3 C#3 B1 A3 D3 C2 A3 D#3 E3 A3 C#2 A2 C3 F#3 A3 D3 C3 G3 B3 A2 B2 C3 F#3 A3 A2 C3 F#3 A3 D3 G3 B3 E3 F#3 C4 G3 E4 E3 G3 C4 E4 A3 D4 F#4 E3 F#3 G3 C4 E4 E3 G3 C4 E4 A3 D4 F#4 A3 C4 E4 A3 C4 E4 C4 A3 E4 G3 B3 D4 C#4 D4 A3 E4 D4 A3 C#4 E4 D4 A3 C#4 E4 G#4 G#3 D4 G4 A3 C4 E4 A3 C4 E4 C4 A3 E4 G3 B3 D4 C#4 D4 A3 E4 D4 A3 C#4 E4 D4 A3 C#4 E4 G#4 G#3 D4 G4 D#4 E4 B3 F#4 E4 B3 D#4 F#4 E4 B3 D#4 F#4 A#4 A#3 E4 A4 C#4 D4 A3 E4 D4 A3 C#4 E4 D4 A3 C#4 E4 G#3 G4 G#4 D4
ThereWillNeverBeAnotherYou,C4 B3 F#3 D4 E4 D4 A#3 C#4 F#4 G3 C#4 F#3 B3 G#3 D4 E4 G#4 E4 G#4 E4 G#4 C#4 E4 C#4 E4 G#4 B3 G4 A#3 G3 E5 C5 G3 C5 G3 D5 A3 D5 A3 B3 C#5 E5 B4 C4 F#4 B3 D4 E4 D4 A#3 C#4 F#4 G3 C#4 F#3 B3 G#3 D4 D4 C#4 B3 A#3 B3
TheTrailor,D2 E2 E1 G2 G#2 A2 A#2 B2 C3 C#3 D3 E1 B2 C3 C#3 C3 B2 A#2 A2 G#2 G2 F#2 F2 E2 E1 E3 B3 E4 G2 E1 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 D3 E3 E1 E1 E1 C3 C#3 E1 E1 E1 D3 E3 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 D3 E3 A3 E1 G3 E1 E1 B3 D3 E3 A3 E1 G3 D3 E1 E3 E1 A3 B3 E1 E1 E1 A3 G3 A3 G3 D2 E2 E1 G3 A3 G3 D2 E2 E1 G3 A3 G3 D2 E2 E1 C#3 D3 G3 A3 G3 D2 E2 E1 G3 A3 G3 D2 E2 E1 E1 G3 A3 G3 D2 E2 E1 C#3 D3 G3 A3 G3 D2 E2 E1 E1 E1 A3 G3 D2 E2 E1 A3 G3 D2 E2 E1 E1 D2 E2 D2 E2 E1 E1 E1 E1 E1 C#2 D2 E1 E1 E1 E1 E1 E1 E2 A2 G2 D2 E2 E1 E1 A2 G2 D2 E2 E1 A2 G2 D2 E2 E1 E1 E1 E1 E1 D2 D2 E2 E1 E3 A2 G2 D2 E2 E1 E1 A2 G2 D2 E2 E1 A2 G2 A2 G2 E3 E3 E3 E3 D3 B2 D3 B2 D3 E3 G2 B2 D3 E3 G2 D3 E3 D3 B2 D3 G2 G2 B2 D3 E3 G2 G2 B2 G2 A2 A2 G2 A2 G2 E2 E2 E1 E1 E1 E1 C#3 D3 D3 E3 E1 E1 E1 D3 E3 D2 E1 E1 E1 E1 E1 D2 E2 E1 E1 E1 E1 E3 B2 G2 D2 E2 E1 E1 E1 B2 G2 D2 E2 E1 C#3 D3 E1 E1 E1 E1 E1 E1 E1 E1 D2 E2 E1 E1 E1 E1 E1 E1 E3 B2 G2 D2 E2 E1 E1 E1 E1 B2 G2 D2 E2 E1 C3 D3 E1 E1 E1 E1 E1 E1 E1 E2 D2 E2 E1 E1 E1 E1 E1 E1 G1 A1 B1 D2 E2 E1 E1 E1 E1 D2 E2 E1 E1 E1 E1 G1 A1 B1 D2 E2 E1 E1 E1 E1 E1 E1 C#2 D#2 E1 E1 E1 E1 E1 A1 B1 D2 E2 E1 E1 E1 E1 E1 E1 E1 D2 E2 E1 E1 E1 E1 A1 B1 D2 B1 E1 E1 E1 E1 A2 D3 E1 E1 E1 E1 G#2 A#2 C3 D3 E3 E1 E1 E1 E1 A2 D3 E1 E1 E1 E1 E2 E2 E2 E2 B2 C3 C#3 D3 E2 E2 E2 E2 E2 E2 E2 E2 E2 E2 D3 E2 E2 E3 E2 E2 E2 D3 C#3 E2 E2 E2 E2 E2 D3 E2 E2 E2 E2 D3 E3 E3 E2 E2 E2 E2 C#3 D3 E3 E2 E2 E3 E2 D3 E3 D3 E3 E2 E2 E2 E2 D3 E3 E2 E2 E2 E2 D3 E3 E2 E2 E2 E2 D3 E3 E2 E2 E2 E2 A2 B2 E2 E2 E2 E2 E2 D2 D3 E3 E2 E2 E2 E2 E2 D2 D3 E3 E2 E2 E2 E2 E2 C#3 D3 E2 E2 E2 E2 E2 E2 C#3 D#3 E3 E3 E2 E2 E2 E2 E1 D3 E3 E3 E2 E2 E2 E2 E2 E2 E1 D3 E3 E3 E2 E2 E2 E2 E2 E1 D3 E3 E3 E2 E2 E2 E2 E2 E1 D3 E3 E3 E2 E2 E2 E2 E2 E1 D3 E3 E3 E2 E2 E2 E2 E2 E1 D3 E3 E3 E2 E2 E2 E2 E1 D3 E3 E3 E2 E2 E2 E2 A2 B2 D3 E3 E1 E1 E1 E1 E1 E1 D2 E2 E1 E1 E1 E1 E3 A2 G2 D2 E2 E1 E1 E1 A2 G2 D2 E2 E1 E1 E1 E1 E1 E1 E1 C3 D3 E1 E1 E1 E1 E1 C3 D3 A2 G2 D2 E2 E1 E1 D2 E2 E1 D2 E2 E1 A#1 C2 E1 E1 E1 E1 E1 E1 E1 B2 G2 D2 E2 E1 C#3 D3 A2 G2 D2 E2 E1 A2 A2 A2 G2 D2 E2 E1 D3 E3 A2 G2 D2 E2 E1 E1 E1 E1 E1 E1 A2 G2 D2 E2 E1 E1 E1 E1 A2 G2 D2 E2 E1 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 G3 E1 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 E0 F0 F#0 G0 G#0 A0 A#0 B0 G1 F#1 F1 E1 D#1 D1 C#1 C1 E2 B0 A#0 A0 G#0 G0 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 D3 E3 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 G3 G#3 E1 E1 E1 G3 G#3 E1 E1 E1 E1 E1 E1 E1 D2 D2 C#2 B1 G1 E1 E1 E1 E1 D2 E2 E1 E1 E1 E1 E1 D2 E2 E1 E1 E1 E1 E1 E1 D2 E2 E1 E1 E1 E1 E1 E1 E1 E1 C#2 D#2 E1 E1 C#2 D#2 E1 E1 C#2 D#2 E1 E1 C#2 D#2 E1 E1 C#2 D#2 E1 E1 C#2 D#2 E1 E1 D1 E1 G#1 A#1 F#2 F2 E1 E1 E1 C#2 D#2 E1 E1 C#2 D#2 E1 E1 E1 D2 E2 E1 E1 D2 E2 E1 E1 D2 E2 E1 E1 D2 E2 E1 E1 D2 E2 E1 E1 D2 E2 E1 E1 D2 E2 E1 E1 D2 E2 E1 E1 D2 E2 E1 E1 D2 E2 E1 E1 D2 E2 E1 E1 D2 E2 E1 D2 E1 E1 E1 E1 E1 E1 D2 E2 E1 E1 A1 B1 E1 E1 E1 D2 E2 E1 E1 E1 E1 E1 E1 D2 E2 E1 E1 D3 E3 E1 E1 E1 D2 E2 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 D2 E2 E1 E1 F#1 G#1 D2 E2 E1 E1 D3 E3 E1 E1 E1 D3 E3 E1 E1 D2 E2 E1 E1 F#1 G#1 E1 E1 D3 E3 E1 E1 D3 E3 E1 E1 D3 E3 E1 E1 D3 E3 E1 D3 E3 E1 D3 E3 E1 E1 D3 E3 E1 E1 E1 D3 E3 E1 E1 E1 D3 E3 B2 E1 D3 E1 D3 E3 E1 E1 D3 E3 E1 E1 D3 E3 E1 E1 D3 E3 E1 E1 D3 E3 E1 E1 D3 E3 E1 D3 C#3 B2 C#3 B2 A2 B2 E2 E1 E1 E1 E1 E1 E1 E1 E1 E1 C#3 D3 A2 E2 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 C#3 D3 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 C#3 D3 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 C#3 D3 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 C#3 D3 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 C#3 D3 G1 E1 A1 E1 B1 D2 E2 G2 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 C#3 D3 E1 A2 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 D3 E3 E1 D3 E1 E1 E1 E1 C#3 D3 A2 B2 E1 D3 E3 E1 E1 E1 C#3 D3 E1 A2 B2 E1 D3 E3 E1 E1 E1 E1 D3 E3 E1 D2 E2 E1 C#3 D3 E1 E1 E1 E1 C#3 D3 E1 D2 E2 E1 D3 E3 E1 E1 E1 E1 D3 E3 E1 D2 E2 E1 C#3 D3 E1 E1 E1 E1 E3 E1 E1 D3 E3 E1 E1 E1 E1 C#3 D3 D2 E2 E1 D3 E3 E1 E1 E1 D3 E1 E1 E3 D2 E2 E1 C#3 D3 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 C#3 D3 E1 D2 E2 E1 D3 E3 E1 E1 E1 D3 E3 D2 E2 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 E1 A#3 B3 G3 D3 E3 E1 E1 E1 E1 E1 A3 G3 D3 E3 E1 E1 E1 E1 E1 A3 E1 G3 D3 E3 E1 E1 E1 E1 E1 A3 A3 G3 D3 E3 E1 E1 E1 C#3 D3 E1 A3 G3 D3 E3 E1 E1 E1 E1 E1 A3 G3 D3 E3 E1 E1 E1 E1 E1 E1 C#3 D#3 A3 G3 D3 E3 E1 E1 E1 E1 E1 A3 G3 D3 E3 E1 E1 E1 E1 A3 G3 D3 E3 E1 E1 E1 E1 E1 G3 A3 G3 D3 E3 E1 E1 E1 E1 E1 A3 G3 D3 E3 E1 E1 E1 E1 E1 G3 A3 G3 D3 E3 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 A3 G3 D3 E3 E1 E1 E1 E1 E1 E1 C#3 D3 D2 E2 E1 A3 G3 D3 E3 E1 B2 E1 E1 E1 C#3 D3 A1 B1 E1 A3 G3 D3 E3 E1 E1 C2 C#2 D2 C#2 D2 E1 E1 E1 E1 E1 E1 D3 E3 A3 G3 D3 E3 E1 C#2 D2 C#2 D2 E1 E1 E1 E1 E1 E1 D3 E3 A3 G3 D3 E3 E1 C#2 D2 C#2 D2 E1 E1 E1 E1 E1 E1 D3 E3 A3 G3 D3 E3 E1 C#2 D2 D2 E2 E1 E1 E1 E1 E1 E1 D3 E3 A3 G3 D3 E3 E1 C#2 D2 D2 E2 E1 E1 E1 E1 E1 E1 D3 E3 A3 G3 D3 E3 E1 E1 E1 E1 E1 E1 D3 E3 A3 G3 D3 E3 E1 C#3 D3 A2 B2 E1 E1 E1 E1 E1 E1 D3 E3 A3 G3 D3 E3 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 A2 B2 E1 E1 E1 E1 E1 E1 E1 A2 B2 E1 E1 E1 E1 E1 E1 E1 A2 B2 E1 E1 E1 E1 E1 E1 B3 G3 D3 E3 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 B3 G3 D3 E3 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 B3 G3 D3 E3 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 B3 G3 D3 E3 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E3 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 D3 E3 E1 E1 E1 E3 E1 E1 E1 D3 E3 E1 E1 E1 E1 E1 E1 E1 E3 E1 E1 E1 A1 B1 E2 E1 D3 E3 E1 C#2 D2 D3 E3 E1 E1 A1 B1 D2 B1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 E1 D2 E2 D3 E3 B2 D3 G2 E2 A2 B2 C#3 D3 G2 E1 A2 E1 E3 D3 D3 E3 E1 G2 A2 E1 C#3 D3 A2 B2 G2 A2 G2 E2 D2 E1 D3 E3 E1 D3 G2 A2 B2 C#3 D3 A2 B2 E1 E3 D3 D3 E3 E1 G2 A2 E1 C#3 D3 A2 B2 G2 A2 G2 E2 D2 E1 D3 D3 E3 E1 D3 G2 G2 A2 B2 C3 C#3 A2 B2 E1 E3 D3 D3 E3 E1 G2 A2 E1 C#3 D3 A2 B2 G2 A2 G2 E2 D2 E1 D3 D3 E3 B2 D3 G2 G2 A2 B2 C#3 D3 A2 B2 E1 E3 A2 D3 D3 E3 E1 G2 A2 E1 C#3 D3 A2 B2 G2 A2 G2 E2 D2 E1 E3 D3 E3 G2 A2 A2 B2 E1 E1 G3 D3 E3 A2 B2 G2 A2 G2 E1 D3 D3 E3 E1 D3 G2 G2 A2 B2 C#3 D3 A2 B2
